   201/299     10.8G   0.03719   0.04749  0.002406   0.08708        23       640    0.9336    0.9201    0.9497    0.6356   0.02592   0.02882  0.005335
   202/299     10.8G   0.03683   0.04735  0.002653   0.08683        22       640    0.9281    0.9242    0.9494    0.6357   0.02592   0.02882   0.00533
   203/299     10.8G   0.03649   0.04767  0.002684   0.08685        15       640    0.9288    0.9242    0.9497    0.6358   0.02592   0.02882  0.005321
   204/299     10.8G   0.03723   0.04765  0.002712   0.08759        32       640    0.9279    0.9244    0.9496    0.6359   0.02592   0.02881  0.005315
   205/299     10.8G   0.03661   0.04775  0.002552   0.08691        26       640    0.9353    0.9177    0.9496    0.6357   0.02592   0.02881  0.005301
   206/299     10.8G   0.03701   0.04727  0.002407   0.08669        64       640    0.9281    0.9246    0.9494    0.6357   0.02592   0.02881  0.005309
   207/299     10.8G   0.03728   0.04783  0.002468   0.08757        45       640    0.9358    0.9171    0.9495    0.6358   0.02592   0.02881  0.005307
   208/299     10.8G    0.0373   0.04812  0.002333   0.08775        22       640    0.9277    0.9255    0.9495    0.6359   0.02591    0.0288   0.00531
   209/299     10.8G   0.03673   0.04799   0.00233   0.08705        20       640    0.9371    0.9163    0.9494    0.6363   0.02591   0.02879  0.005312
   210/299     10.8G    0.0365   0.04722  0.002544   0.08626        19       640    0.9373    0.9163    0.9494    0.6364    0.0259   0.02879  0.005312
   211/299     10.8G   0.03703   0.04812  0.002265   0.08742        50       640    0.9366    0.9163    0.9497    0.6367   0.02589   0.02879   0.00531
   212/299     10.8G   0.03742   0.04755  0.002687   0.08766        18       640    0.9355    0.9178    0.9496    0.6367   0.02589   0.02879  0.005309
   213/299     10.8G   0.03685   0.04775  0.002494   0.08709        37       640     0.931    0.9222    0.9497    0.6372   0.02589    0.0288  0.005319
   214/299     10.8G   0.03577   0.04704   0.00256   0.08537        17       640    0.9306    0.9233    0.9495    0.6374   0.02588    0.0288  0.005321
   215/299     10.8G   0.03674   0.04751  0.002479   0.08672        23       640     0.931    0.9235    0.9498     0.637   0.02588    0.0288  0.005323
   216/299     10.8G   0.03618   0.04648  0.002531    0.0852        29       640    0.9309    0.9235    0.9498     0.637   0.02587    0.0288  0.005325
   217/299     10.8G    0.0366   0.04829  0.002419   0.08732        27       640    0.9306    0.9235    0.9498     0.637   0.02587    0.0288  0.005321
   218/299     10.8G   0.03692   0.04738  0.002393   0.08669        25       640    0.9309    0.9239    0.9495    0.6369   0.02587    0.0288  0.005317
   219/299     10.8G   0.03676   0.04788  0.002466   0.08711        25       640     0.931    0.9237    0.9497    0.6376   0.02587   0.02881  0.005328
   220/299     10.8G   0.03715     0.048  0.002363   0.08752        27       640    0.9309    0.9238    0.9498    0.6375   0.02586   0.02881  0.005334
   221/299     10.8G   0.03738   0.04779  0.002524   0.08769        23       640    0.9309    0.9232    0.9497    0.6375   0.02586   0.02881  0.005332
   222/299     10.8G   0.03603   0.04667  0.002344   0.08505        22       640    0.9315    0.9225    0.9496    0.6373   0.02586   0.02881  0.005341
   223/299     10.8G   0.03647    0.0481  0.002488   0.08706        18       640    0.9333    0.9206    0.9497    0.6375   0.02586   0.02881  0.005347
   224/299     10.8G   0.03637   0.04717  0.002399   0.08593        22       640    0.9297    0.9238    0.9496    0.6371   0.02586   0.02881   0.00535
   225/299     10.8G   0.03628   0.04701   0.00255   0.08583        38       640    0.9316    0.9234    0.9497    0.6374   0.02586   0.02881  0.005345
   226/299     10.8G   0.03713   0.04702  0.002311   0.08646        18       640    0.9318     0.923    0.9497    0.6374   0.02586    0.0288  0.005343
   227/299     10.8G   0.03652   0.04711  0.002389   0.08603        21       640    0.9342    0.9195    0.9495    0.6375   0.02585    0.0288   0.00534
   228/299     10.8G   0.03714   0.04785  0.002397   0.08738        22       640     0.937    0.9183    0.9497     0.638   0.02585    0.0288  0.005339
   229/299     10.8G    0.0365   0.04649  0.002376   0.08536        18       640    0.9355    0.9199    0.9497    0.6378   0.02585    0.0288  0.005338
   230/299     10.8G   0.03617    0.0477  0.002309   0.08619        19       640    0.9333    0.9216    0.9497    0.6375   0.02585   0.02879  0.005335
   231/299     10.8G   0.03667   0.04775  0.002384    0.0868        23       640    0.9352    0.9198    0.9495    0.6373   0.02585   0.02879  0.005334
   232/299     10.8G   0.03678   0.04729  0.002414   0.08649        32       640    0.9323    0.9228    0.9496    0.6371   0.02585   0.02879  0.005326
   233/299     10.8G   0.03663   0.04674  0.002104   0.08547        24       640    0.9351    0.9197    0.9495    0.6369   0.02585   0.02879  0.005324
   234/299     10.8G   0.03611   0.04649  0.002351   0.08495        16       640    0.9357     0.919    0.9494    0.6375   0.02585   0.02879  0.005326
   235/299     10.8G   0.03753   0.04812  0.002319   0.08797        30       640    0.9347    0.9197    0.9495    0.6371   0.02585   0.02879  0.005324
   236/299     10.8G   0.03711    0.0481   0.00249    0.0877        28       640    0.9333    0.9211    0.9495    0.6374   0.02585    0.0288  0.005316
   237/299     10.8G   0.03703   0.04797  0.002341   0.08734        22       640    0.9303    0.9239    0.9496    0.6371   0.02585    0.0288  0.005314
   238/299     10.8G   0.03671   0.04747  0.002169   0.08635        16       640    0.9301    0.9243    0.9496    0.6369   0.02585    0.0288  0.005297
   239/299     10.8G   0.03628   0.04736  0.002243   0.08588        16       640    0.9308    0.9236    0.9494    0.6369   0.02586    0.0288  0.005299
   240/299     10.8G   0.03662   0.04688  0.002296    0.0858        30       640    0.9309    0.9241    0.9494    0.6368   0.02585   0.02881  0.005297
   241/299     10.8G   0.03717   0.04765  0.002321   0.08714        50       640    0.9311    0.9235    0.9494    0.6369   0.02585   0.02881  0.005294
   242/299     10.8G   0.03609   0.04737  0.002155   0.08561        17       640    0.9307    0.9239    0.9493    0.6368   0.02585   0.02881  0.005303
   243/299     10.8G    0.0363   0.04726  0.002383   0.08595        27       640    0.9297    0.9249    0.9493    0.6372   0.02584   0.02881  0.005308
   244/299     10.8G   0.03562   0.04639  0.002323   0.08433        25       640    0.9301    0.9244    0.9492    0.6373   0.02584    0.0288  0.005306
   245/299     10.8G   0.03644   0.04757  0.002268   0.08628        29       640    0.9313    0.9233    0.9492    0.6373   0.02584    0.0288  0.005299
   246/299     10.8G   0.03647   0.04737  0.002236   0.08608        18       640    0.9315    0.9236    0.9491    0.6368   0.02584    0.0288  0.005295
   247/299     10.8G   0.03651   0.04696  0.002328    0.0858        36       640    0.9318    0.9241    0.9491    0.6367   0.02584   0.02881  0.005299
   248/299     10.8G   0.03649   0.04767  0.002231   0.08639        15       640    0.9318    0.9237    0.9491    0.6369   0.02584   0.02881  0.005293
   249/299     10.8G   0.03672   0.04703  0.002286   0.08604        60       640    0.9318    0.9239    0.9493    0.6367   0.02584   0.02881  0.005298
   250/299     10.8G   0.03649   0.04674  0.002315   0.08555        30       640    0.9316    0.9236    0.9492    0.6367   0.02584   0.02881  0.005297
   251/299     10.8G    0.0363   0.04722  0.002342   0.08586        33       640    0.9348    0.9197    0.9491    0.6369   0.02584   0.02881  0.005297
   252/299     10.8G   0.03687   0.04652  0.002188   0.08558        91       640    0.9331    0.9226    0.9491    0.6368   0.02584   0.02881  0.005304
   253/299     10.8G    0.0362   0.04703  0.002352   0.08558        25       640    0.9329    0.9226    0.9489    0.6369   0.02584   0.02882  0.005303
   254/299     10.8G   0.03641   0.04791  0.002125   0.08644        83       640    0.9318    0.9228    0.9488    0.6367   0.02584   0.02882  0.005313
   255/299     10.8G   0.03681   0.04712  0.002194   0.08612        50       640    0.9325    0.9234    0.9489    0.6368   0.02584   0.02881  0.005303
   256/299     10.8G   0.03581   0.04716  0.002131    0.0851        33       640     0.932    0.9236    0.9488    0.6368   0.02585   0.02882  0.005306
   257/299     10.8G   0.03636   0.04691  0.002256   0.08552        18       640    0.9314    0.9236    0.9488    0.6364   0.02585   0.02882  0.005302
   258/299     10.8G   0.03618   0.04757  0.002017   0.08577        24       640    0.9301    0.9244    0.9489    0.6365   0.02585   0.02883  0.005305
   259/299     10.8G   0.03583   0.04701  0.002137   0.08497        26       640    0.9303    0.9244    0.9488    0.6365   0.02585   0.02882  0.005298
   260/299     10.8G    0.0352   0.04712  0.002288   0.08461        29       640    0.9311    0.9234    0.9491    0.6366   0.02585   0.02882  0.005295
   261/299     10.8G   0.03667   0.04784   0.00227   0.08678        20       640    0.9358    0.9187     0.949    0.6362   0.02585   0.02883  0.005302
   262/299     10.8G   0.03612   0.04661  0.002106   0.08483        39       640    0.9318     0.923     0.949    0.6362   0.02585   0.02882  0.005303
   263/299     10.8G   0.03601   0.04686  0.002313   0.08518        16       640     0.932    0.9229    0.9488    0.6365   0.02585   0.02883    0.0053
   264/299     10.8G   0.03615   0.04771  0.002309   0.08616        16       640    0.9317    0.9228    0.9489     0.636   0.02585   0.02883    0.0053
   265/299     10.8G   0.03565   0.04611  0.002262   0.08402        39       640    0.9322    0.9228    0.9489    0.6361   0.02586   0.02884    0.0053
   266/299     10.8G   0.03525   0.04599  0.002288   0.08353        45       640    0.9315    0.9222    0.9488    0.6361   0.02586   0.02884  0.005301
   267/299     10.8G    0.0354   0.04706  0.002342    0.0848        30       640    0.9302    0.9229    0.9488    0.6355   0.02586   0.02884    0.0053
   268/299     10.8G   0.03619   0.04641  0.002196    0.0848        26       640    0.9313    0.9219    0.9488    0.6359   0.02586   0.02884  0.005299
   269/299     10.8G   0.03612   0.04721  0.002254   0.08559        42       640    0.9301    0.9226    0.9488    0.6354   0.02587   0.02885  0.005296
   270/299     10.8G   0.03706   0.04684  0.002288   0.08619        31       640    0.9301    0.9226    0.9487    0.6354   0.02587   0.02886    0.0053
   271/299     10.8G   0.03618   0.04682  0.002181   0.08519        22       640     0.936    0.9169    0.9488     0.636   0.02586   0.02887  0.005311
   272/299     10.8G   0.03598   0.04737  0.002237   0.08558        20       640    0.9325    0.9206    0.9487    0.6355   0.02586   0.02887  0.005314
   273/299     10.8G   0.03653   0.04702  0.002217   0.08577        18       640    0.9349     0.918    0.9486    0.6352   0.02586   0.02887  0.005315
   274/299     10.8G   0.03626   0.04669  0.002179   0.08513        34       640    0.9285    0.9241    0.9486    0.6353   0.02586   0.02887   0.00532
   275/299     10.8G   0.03627   0.04715  0.002175    0.0856        24       640    0.9354    0.9175    0.9487    0.6352   0.02587   0.02888   0.00532
   276/299     10.8G   0.03676   0.04707   0.00214   0.08597        20       640    0.9359    0.9172    0.9486    0.6352   0.02587   0.02888  0.005319
   277/299     10.8G   0.03575   0.04738  0.002177   0.08531        30       640     0.936    0.9169    0.9487    0.6344   0.02587   0.02889  0.005323
   278/299     10.8G   0.03625   0.04731  0.002165   0.08572        24       640    0.9358    0.9166    0.9484    0.6349   0.02588   0.02889  0.005318
   279/299     10.8G   0.03585   0.04742  0.002278   0.08555        20       640    0.9358     0.917    0.9487    0.6347   0.02588   0.02889  0.005311
   280/299     10.8G   0.03616   0.04686  0.002052   0.08508        53       640    0.9314     0.921    0.9485    0.6342   0.02589    0.0289  0.005316
   281/299     10.8G   0.03652   0.04669  0.002379   0.08559        23       640    0.9354    0.9175    0.9486    0.6344   0.02588    0.0289  0.005325
   282/299     10.8G   0.03593   0.04691  0.002215   0.08505        23       640    0.9356    0.9177    0.9484    0.6344   0.02588    0.0289   0.00533
   283/299     10.8G   0.03623    0.0473  0.002304   0.08583        29       640     0.936     0.917    0.9484     0.635   0.02587    0.0289  0.005335
   284/299     10.8G   0.03585   0.04646  0.002188    0.0845        32       640    0.9356    0.9175    0.9484    0.6345   0.02587    0.0289  0.005331
   285/299     10.8G   0.03602   0.04571   0.00213   0.08387        19       640    0.9305    0.9221    0.9485    0.6348   0.02588   0.02891  0.005329
   286/299     10.8G    0.0367   0.04707  0.001927    0.0857        21       640    0.9303    0.9224    0.9484    0.6351   0.02588   0.02891  0.005325
   287/299     10.8G   0.03601   0.04676  0.002269   0.08505        27       640    0.9303     0.922    0.9484    0.6352   0.02587   0.02891  0.005329
   288/299     10.8G   0.03614   0.04604  0.002215   0.08439        26       640    0.9297    0.9229    0.9484    0.6348   0.02587   0.02892   0.00533
   289/299     10.8G   0.03579   0.04616  0.002214   0.08417        31       640    0.9287    0.9236    0.9484    0.6351   0.02587   0.02892  0.005331
   290/299     10.8G   0.03487   0.04644  0.002216   0.08352        21       640    0.9295    0.9238    0.9484    0.6352   0.02587   0.02891  0.005332
   291/299     10.8G   0.03605   0.04588   0.00224   0.08417        40       640    0.9292    0.9239    0.9484    0.6349   0.02586   0.02891   0.00534
   292/299     10.8G   0.03609   0.04671   0.00218   0.08499        30       640    0.9301    0.9223    0.9483    0.6349   0.02586   0.02891  0.005339
   293/299     10.8G    0.0354   0.04541  0.002235   0.08304        36       640    0.9301    0.9229    0.9484    0.6353   0.02586    0.0289  0.005341
   294/299     10.8G   0.03649   0.04677  0.002115   0.08538        31       640    0.9304    0.9229    0.9484    0.6351   0.02585    0.0289  0.005345
   295/299     10.8G   0.03539   0.04634  0.002161   0.08389        52       640      0.93     0.923    0.9485    0.6348   0.02585    0.0289   0.00534
   296/299     10.8G    0.0356   0.04666   0.00197   0.08423        47       640    0.9304    0.9235    0.9485    0.6348   0.02584    0.0289  0.005338
   297/299     10.8G   0.03606   0.04607  0.002048   0.08418        32       640    0.9301     0.924    0.9485    0.6345   0.02584    0.0289   0.00535
   298/299     10.8G   0.03593   0.04708  0.002077   0.08509        26       640    0.9303    0.9235    0.9486    0.6346   0.02584   0.02891  0.005348
   299/299     10.8G   0.03603   0.04595  0.002208   0.08418        35       640    0.9309    0.9234    0.9485    0.6342   0.02584   0.02891  0.005355
